postcode,locality,state,lat,long
2540,CULBURRA BEACH,NSW,-34.9287373,150.7628684
2540,CURRARONG,NSW,-35.015828,150.8254124
2540,EROWAL BAY,NSW,-35.1005802,150.6549316
2540,ETTREMA,NSW,-34.8813889,150.3044444
2540,FALLS CREEK,NSW,-34.9816667,150.5844444
2540,GREENWELL POINT,NSW,-34.9051299,150.7304626
2540,HMAS ALBATROSS,NSW,-34.9444573,150.5403402
2540,HUSKISSON,NSW,-35.0384877,150.670708
2540,HYAMS BEACH,NSW,-35.1009945,150.692019
2540,ILLAROO,NSW,-34.8452778,150.4622222
2540,JERRAWANGALA,NSW,-35.0694444,150.4394444
2540,KINGHORNE,NSW,-34.9872196,150.7683311
2540,LONGREACH,NSW,-34.8713889,150.5227778
2540,MAYFIELD,NSW,-34.9247222,150.6672222
2540,MEROO MEADOW,NSW,-34.815,150.6177778
2540,MONDAYONG,NSW,-35.1744444,150.5041667
2540,MOOLLATTOO,NSW,-34.7888889,150.3761111
2540,MUNDAMIA,NSW,-34.8966667,150.5641667
2540,MYOLA,NSW,-35.0225405,150.674501
2540,NOWRA HILL,NSW,-34.9313889,150.5516667
2540,NOWRA NAVAL PO,NSW,-34.940057,150.553995
2540,NUMBAA,NSW,-34.8642771,150.6746692
2540,OLD EROWAL BAY,NSW,-35.0883326,150.6505542
2540,ORIENT POINT,NSW,-34.911697,150.7463498
2540,PARMA,NSW,-34.965,150.5344444
2540,PYREE,NSW,-34.915,150.6844444
2540,SANCTUARY POINT,NSW,-35.1113937,150.6290107
2540,ST GEORGES BASIN,NSW,-35.096811,150.6069763
2540,SUSSEX INLET,NSW,-35.156352,150.5989124
2540,SWANHAVEN,NSW,-35.1798245,150.5732367
2540,TALLOWAL,NSW,-34.8308333,150.2241667
2540,TAPITALLEE,NSW,-34.815,150.5177778
2540,TERARA,NSW,-34.8647733,150.6309217
2540,TOMERONG,NSW,-35.0587865,150.5778602
2540,TULLARWALLA,NSW,-35.1038889,150.5230556
2540,TWELVE MILE PEG,NSW,-35.1516667,150.3922222
2540,VINCENTIA,NSW,-35.0703092,150.675186
2540,WANDANDIAN,NSW,-35.0873611,150.5107204
2540,WATERSLEIGH,NSW,-34.8552778,150.5188889
2540,WOLLUMBOOLA,NSW,-34.9566672,150.7324967
2540,WOOLLAMIA,NSW,-35.018794,150.6597209
2540,WORRIGEE,NSW,-34.896044,150.626943
2540,WORROWING HEIGHTS,NSW,-35.0758373,150.639173
2540,WRIGHTS BEACH,NSW,-35.1153255,150.6626563
2540,YALWAL,NSW,-34.9316667,150.3844444
2540,YERRIYONG,NSW,-34.9925,150.4852778
2541,BANGALEE,NSW,-34.8448458,150.5646369
2541,BOMADERRY,NSW,-34.8538588,150.6098027
2541,NORTH NOWRA,NSW,-34.8580611,150.5827879
2541,NOWRA,NSW,-34.8741198,150.6004709
2541,NOWRA DC,NSW,,
2541,NOWRA EAST,NSW,-34.8822252,150.6079477
2541,NOWRA NORTH,NSW,-34.8580611,150.5827879
2541,SOUTH NOWRA,NSW,-34.9102778,150.5963889
2541,WEST NOWRA,NSW,-34.8886111,150.5838889
2545,BELOWRA,NSW,-36.1483333,149.7177778
2545,BODALLA,NSW,-36.0907228,150.0485496
2545,CADGEE,NSW,-36.1580556,149.8997222
2545,EUROBODALLA,NSW,-35.9329367,149.9244007
2545,NERRIGUNDAH,NSW,-36.1152,149.9012
2545,POTATO POINT,NSW,-36.0964944,150.1350119
2545,STONY CREEK,NSW,-36.6152,149.8346
2546,AKOLELE,NSW,-36.3581336,150.0771705
2546,BARRAGGA BAY,NSW,-36.50389,150.0541657
2546,BEAUTY POINT,NSW,-36.3801934,150.0708149
2546,BERMAGUI,NSW,-36.4278621,150.0773955
2546,BERMAGUI SOUTH,NSW,-36.427152,150.077402
2546,CENTRAL TILBA,NSW,-36.3126924,150.0745433
2546,CORUNNA,NSW,-36.2816667,150.1011111
2546,CUTTAGEE,NSW,-36.4905595,150.0480545
2546,DALMENY,NSW,-36.1679905,150.1286974
2546,DIGNAMS CREEK,NSW,-36.3483333,149.9844444
2546,GREENDALE,NSW,-36.59,149.8427778
2546,KIANGA,NSW,-36.1960476,150.1285221
2546,MURRAH,NSW,-36.5235,150.0346
2546,MYSTERY BAY,NSW,-36.3054888,150.1313468
2546,NAROOMA,NSW,-36.2190152,150.1317243
2546,NORTH NAROOMA,NSW,-36.2065375,150.1193218
2546,TILBA TILBA,NSW,-36.324098,150.0636932
2546,TINPOT,NSW,-36.2152,149.8846
2546,WADBILLIGA,NSW,-36.2555,149.6512
2546,WALLAGA LAKE,NSW,-36.3705,150.0671
2546,WALLAGA LAKE HEIGHTS,NSW,-36.3703775,150.0734972
2548,BERRAMBOOL,NSW,-36.8808227,149.9100025
2548,BOURNDA,NSW,-36.8065958,149.9053359
2548,MERIMBULA,NSW,-36.8882027,149.909846
2548,MIRADOR,NSW,-36.8763,149.9154
2548,TURA BEACH,NSW,-36.8628056,149.9244736
2548,YELLOW PINCH,NSW,-36.8570315,149.835946
2549,BALD HILLS,NSW,-36.9066637,149.8344484
2549,BROADWATER,NSW,-36.9704322,149.8808955
2549,GREIGS FLAT,NSW,-36.964999,149.8677753
2549,LOCHIEL,NSW,-36.9483328,149.8177797
2549,MILLINGANDI,NSW,-36.8818,149.8512
2549,NETHERCOTE,NSW,-37.0152,149.8346
2549,PAMBULA,NSW,-36.928848,149.8752844
2549,PAMBULA BEACH,NSW,-36.9413334,149.9072918
2549,SOUTH PAMBULA,NSW,-36.9440522,149.861735
2550,ANGLEDALE,NSW,-36.6316667,149.8844444
2550,BEGA,NSW,-36.6780983,149.8408283
2550,BEMBOKA,NSW,-36.626948,149.5680164
2550,BLACK RANGE,NSW,-36.7311796,149.8442384
2550,BOURNDA,NSW,-36.8065958,149.9053359
2550,BROGO,NSW,-36.5316667,149.7927778
2550,BUCKAJO,NSW,-36.6816667,149.7177778
2550,BUNGA,NSW,-36.5566716,150.0261076
2550,BURRAGATE,NSW,-37.0075517,149.6216484
2550,CANDELO,NSW,-36.7655731,149.6946357
2550,CHINNOCK,NSW,-36.698682,149.9544853
2550,COBARGO,NSW,-36.3880083,149.8885053
2550,COOLAGOLITE,NSW,-36.4043593,149.9565199
2550,COOLANGUBRA,NSW,-36.9985,149.4779
2550,COOPERS GULLY,NSW,-36.6483333,149.7844444
2550,DEVILS HOLE,NSW,-36.8816646,149.6511137
2550,DOCTOR GEORGE MOUNTAIN,NSW,-36.6616667,149.8963889
2550,FROGS HOLLOW,NSW,-36.763569,149.8117392
2550,GREENDALE,NSW,-36.59,149.8427778
2550,JELLAT JELLAT,NSW,-36.7157611,149.8816985
2550,KALARU,NSW,-36.7359629,149.940601
2550,KAMERUKA,NSW,-36.7394299,149.7091207
2550,KANOONA,NSW,-36.7480556,149.7719444
2550,KINGSWOOD,NSW,-36.7430556,149.8238889
2550,MOGAREEKA,NSW,-36.6949675,149.9734064
2550,MOGILLA,NSW,-36.6985,149.5846
2550,MORANS CROSSING,NSW,-36.6652,149.6512
2550,MUMBULLA MOUNTAIN,NSW,-36.5452,149.8715
2550,MURRAH,NSW,-36.5235,150.0346
2550,MYRTLE MOUNTAIN,NSW,-36.8421,149.6904
2550,NELSON,NSW,-36.675211,149.9711597
2550,NEW BUILDINGS,NSW,-36.9531003,149.5715549
2550,NUMBUGGA,NSW,-36.6485,149.7012
2550,PERICOE,NSW,-37.0985,149.5846
2550,QUAAMA,NSW,-36.4652461,149.8693101
2550,REEDY SWAMP,NSW,-36.6996,149.9048
2550,ROCKY HALL,NSW,-36.9285901,149.502791
2550,SOUTH WOLUMLA,NSW,-36.8152,149.7512
2550,STONY CREEK,NSW,-36.6152,149.8346
2550,TANJA,NSW,-36.6379672,149.9789344
2550,TANTAWANGALO,NSW,-36.7658015,149.525995
2550,TARRAGANDA,NSW,-36.6652,149.8512
2550,TATHRA,NSW,-36.7284498,149.9850271
2550,TOOTHDALE,NSW,-36.7856089,149.7265409
2550,TOWAMBA,NSW,-37.0849304,149.6964351
2550,VERONA,NSW,-36.4652,149.8012
2550,WALLAGOOT,NSW,-36.7655,149.9214
2550,WANDELLA,NSW,-36.3152,149.8512
2550,WAPENGO,NSW,-36.578812,150.0154986
2550,WOG WOG,NSW,-37.081,149.4335
2550,WOLUMLA,NSW,-36.8328283,149.8119539
2550,WYNDHAM,NSW,-36.9294345,149.6442181
2550,YAMBULLA,NSW,-37.3766071,149.6663721
2550,YANKEES CREEK,NSW,-36.4835,149.5393
2550,YOWRIE,NSW,-36.3194678,149.7393829
2551,BOYDTOWN,NSW,-37.115,149.8844444
2551,EDEN,NSW,-37.0640494,149.9035118
2551,EDROM,NSW,-37.1369444,149.9538889
2551,GREEN CAPE,NSW,-37.2066667,149.9877778
2551,KIAH,NSW,-37.1481965,149.8555282
2551,NADGEE,NSW,-37.3547222,149.8486111
2551,NARRABARBA,NSW,-37.2469386,149.8219682
2551,NULLICA,NSW,-37.0985,149.8346
2551,NUNGATTA,NSW,-37.3057936,149.4793578
2551,NUNGATTA SOUTH,NSW,-37.2791,149.4543
2551,TIMBILLICA,NSW,-37.2752228,149.7803801
2551,WONBOYN,NSW,-37.2502778,149.9380556
2551,WONBOYN LAKE,NSW,-37.2507826,149.9125579
2551,WONBOYN NORTH,NSW,-37.203,149.9096
2555,BADGERYS CREEK,NSW,-33.8831452,150.742466
2556,BRADFIELD,NSW,-33.9153002,150.7325217
2556,BRINGELLY,NSW,-33.9393505,150.7309705
2557,CATHERINE FIELD,NSW,-33.9926657,150.7650245
2557,GLEDSWOOD HILLS,NSW,-34.0102826,150.78002
2557,GREGORY HILLS,NSW,-34.0276788,150.776302
2557,ROSSMORE,NSW,-33.9483365,150.7677747
2558,EAGLE VALE,NSW,-34.0377778,150.8111111
2558,ESCHOL PARK,NSW,-34.0316667,150.8011111
2558,KEARNS,NSW,-34.0233333,150.8011111
2559,BLAIRMOUNT,NSW,-34.0483333,150.7927778
2559,CLAYMORE,NSW,-34.0469444,150.81
2560,AIRDS,NSW,-34.09,150.8261111
2560,AMBARVALE,NSW,-34.0844252,150.8017477
2560,APPIN,NSW,-34.2029671,150.7872441
2560,BLAIR ATHOL,NSW,-34.0627778,150.7997222
2560,BRADBURY,NSW,-34.0816667,150.8177778
2560,CAMPBELLTOWN,NSW,-34.0636914,150.8206159
2560,CAMPBELLTOWN NORTH,NSW,-34.0611751,150.8265089
2560,CATARACT,NSW,-34.2933333,150.825
2560,ENGLORIE PARK,NSW,-34.0806577,150.7950629
2560,GILEAD,NSW,-34.1117863,150.783942
2560,GLEN ALPINE,NSW,-34.09,150.7844444
2560,KENTLYN,NSW,-34.0591667,150.8697222
2560,LEUMEAH,NSW,-34.0543113,150.8371354
2560,MACARTHUR SQUARE,NSW,-34.0751963,150.7977961
2560,ROSEMEADOW,NSW,-34.1066667,150.7927778
2560,RUSE,NSW,-34.0733174,150.8463325
2560,ST HELENS PARK,NSW,-34.1066667,150.8094444
2560,WEDDERBURN,NSW,-34.1483333,150.8177778
2560,WOODBINE,NSW,-34.0468369,150.8242711
2563,MENANGLE PARK,NSW,-34.10877,150.749015
2564,GLENQUARIE,NSW,-33.9864352,150.8912581
2564,LONG POINT,NSW,-34.0156584,150.8983181
2564,MACQUARIE FIELDS,NSW,-33.9904477,150.8849303
2565,BARDIA,NSW,-33.9763948,150.8604327
2565,DENHAM COURT,NSW,-33.9813889,150.8294444
2565,INGLEBURN,NSW,-33.9983333,150.8511111
2565,MACQUARIE LINKS,NSW,-33.9816667,150.8733333
2566,BOW BOWING,NSW,-34.0161463,150.8405606
2566,MINTO,NSW,-34.0316667,150.8511111
2566,MINTO DC,NSW,,
2566,MINTO HEIGHTS,NSW,-34.0379407,150.8715274
2566,RABY,NSW,-34.0233333,150.8177778
2566,ST ANDREWS,NSW,-34.0208333,150.8305556
2566,VARROVILLE,NSW,-34.0066667,150.8177778
2567,CURRANS HILL,NSW,-34.0463519,150.7712456
2567,HARRINGTON PARK,NSW,-34.0247325,150.7422344
2567,MOUNT ANNAN,NSW,-34.0628307,150.7576322
2567,NARELLAN,NSW,-34.0419063,150.7376955
2567,NARELLAN DC,NSW,,
2567,NARELLAN VALE,NSW,-34.0524175,150.7446725
2567,SMEATON GRANGE,NSW,-34.0340877,150.7553777
2568,MENANGLE,NSW,-34.1277577,150.7383929
2569,DOUGLAS PARK,NSW,-34.19,150.7011111
2570,BELIMBLA PARK,NSW,-34.0819216,150.5343585
2570,BICKLEY VALE,NSW,-34.0789563,150.6617103
2570,BROWNLOW HILL,NSW,-34.0316709,150.6511051
2570,BURRAGORANG VALLEY,NSW,-34.1046218,150.3181813
2570,CAMDEN,NSW,-34.0532323,150.6961705
2570,CAMDEN PARK,NSW,-34.09,150.7177778
2570,CAMDEN SOUTH,NSW,-34.0829554,150.6966472
2570,CAWDOR,NSW,-34.0902,150.679
2570,COBBITTY,NSW,-34.0104185,150.6922716
2570,ELDERSLIE,NSW,-34.0590289,150.715403
2570,ELLIS LANE,NSW,-34.034956,150.6732584
2570,GLENMORE,NSW,-34.0739239,150.6027398
2570,GRASMERE,NSW,-34.0579584,150.6707384
2570,KIRKHAM,NSW,-34.0351341,150.711839
2570,LEFEVRES CORNER,NSW,,
2570,MOUNT HUNTER,NSW,-34.1021419,150.6099496
2570,NATTAI,NSW,-34.0625501,150.4541065
2570,OAKDALE,NSW,-34.0793269,150.5062661
2570,ORAN PARK,NSW,-33.9948805,150.7402568
2570,ORANGEVILLE,NSW,-34.0402,150.5679
2570,SPRING FARM,NSW,-34.0694444,150.7272284
2570,THE OAKS,NSW,-34.0761278,150.5713499
2570,THERESA PARK,NSW,-33.9934123,150.6323725
2570,WEROMBI,NSW,-33.9818,150.5846
2571,BALMORAL,NSW,-34.3057922,150.5228239
2571,BALMORAL VILLAGE,NSW,-36.8828496,174.7621426
2571,BUXTON,NSW,-34.2549293,150.5344846
2571,COURIDJAH,NSW,-34.2357483,150.5488966
2571,MALDON,NSW,-34.1984323,150.6372344
2571,MOWBRAY PARK,NSW,-34.1485,150.5512
2571,PICTON,NSW,-34.1693445,150.6114983
2571,RAZORBACK,NSW,-34.1485,150.6346
2571,WILTON,NSW,-34.2402914,150.6993904
2572,LAKESLAND,NSW,-34.164765,150.5341865
2572,THIRLMERE,NSW,-34.2039562,150.5714724
2573,TAHMOOR,NSW,-34.2253646,150.5907489
2574,AVON,NSW,-34.4252778,150.6758333
2574,BARGO,NSW,-34.293747,150.5817842
2574,PHEASANTS NEST,NSW,-34.2485,150.6512
2574,YANDERRA,NSW,-34.3209918,150.5724825
2575,ALPINE,NSW,-34.4091114,150.5217411
2575,AYLMERTON,NSW,-34.4185998,150.4953005
2575,BALACLAVA,NSW,-34.4407,150.4807
2575,BARRALLIER,NSW,-34.265,150.0511111
2575,BRAEMAR,NSW,-34.4251065,150.4789926
2575,BULLIO,NSW,-34.3316667,150.1511111
2575,COLO VALE,NSW,-34.4004648,150.4839022
2575,GOODMANS FORD,NSW,-34.3061011,150.0710293
2575,HIGH RANGE,NSW,-34.3745092,150.2966157
2575,HILL TOP,NSW,-34.355574,150.4936923
2575,JOADJA,NSW,-34.3983333,150.2177778
2575,MANDEMAR,NSW,-34.4251956,150.3222099
2575,MITTAGONG,NSW,-34.4500664,150.4473469
2575,MOUNT LINDSEY,NSW,-34.4627,150.5696
2575,RENWICK,NSW,-34.4499,150.4735
2575,WATTLE RIDGE,NSW,-34.2996,150.4268
2575,WELBY,NSW,-34.4406641,150.4231187
2575,WILLOW VALE,NSW,-34.4360088,150.4700748
2575,WOODLANDS,NSW,-34.4116,150.396
2575,YERRINBOOL,NSW,-34.3651963,150.5421688
2576,BONG BONG,NSW,-34.5288068,150.3921468
2576,BOWRAL,NSW,-34.4816626,150.4177868
2576,BURRADOO,NSW,-34.5013286,150.407515
2576,EAST BOWRAL,NSW,-34.4994404,150.4594404
2576,EAST KANGALOON,NSW,-34.5566667,150.5677778
2576,GLENQUARRY,NSW,-34.515,150.4844444
2576,KANGALOON,NSW,-34.5483333,150.5344444
2577,AVOCA,NSW,-34.615,150.4844444
2577,BARREN GROUNDS,NSW,-34.6816667,150.7177778
2577,BARRENGARRY,NSW,-34.7184811,150.5241315
2577,BEAUMONT,NSW,-34.7816667,150.5677778
2577,BELANGLO,NSW,-34.5108333,150.2197222
2577,BENDEELA,NSW,-34.7284576,150.4837734
2577,BERRIMA,NSW,-34.4890052,150.3361505
2577,BUDGONG,NSW,-34.8208333,150.4536111
2577,BURRAWANG,NSW,-34.5934823,150.517518
2577,CALWALLA,NSW,-34.5650057,150.4844394
2577,CANYONLEIGH,NSW,-34.5724354,150.1543846
2577,CARRINGTON FALLS,NSW,-34.639422,150.6523009
2577,FITZROY FALLS,NSW,-34.6552065,150.4530143
2577,KANGAROO VALLEY,NSW,-34.7351573,150.5325429
2577,KNIGHTS HILL,NSW,-34.615,150.7011111
2577,MACQUARIE PASS,NSW,-34.5591667,150.6408333
2577,MANCHESTER SQUARE,NSW,-34.6152,150.4012
2577,MEDWAY,NSW,-34.4893927,150.2700381
2577,MERYLA,NSW,-34.6766,150.3623
2577,MOSS VALE,NSW,-34.5486089,150.37271
2577,MOUNT MURRAY,NSW,-34.5543,150.6329
2577,MYRA VALE,NSW,-34.6483333,150.5094444
2577,NEW BERRIMA,NSW,-34.5014953,150.3347857
2577,PADDYS RIVER,NSW,-34.6371,150.129
2577,PHEASANT GROUND,NSW,-34.6066667,150.6677778
2577,RED ROCKS,NSW,-34.7697193,150.5216595
2577,ROBERTSON,NSW,-34.59,150.5927778
2577,SUTTON FOREST,NSW,-34.5672546,150.3212358
2577,UPPER KANGAROO RIVER,NSW,-34.709161,150.5808312
2577,UPPER KANGAROO VALLEY,NSW,-34.645,150.6146
2577,WERAI,NSW,-34.6074,150.3657
2577,WILDES MEADOW,NSW,-34.6063656,150.5289178
2577,YARRUNGA,NSW,-34.5816667,150.4344444
2578,BUNDANOON,NSW,-34.6562168,150.2997071
2579,BIG HILL,NSW,-34.5483333,150.0011111
2579,BRAYTON,NSW,-34.6463783,149.9650312
2579,EXETER,NSW,-34.6136916,150.3174016
2579,MARULAN,NSW,-34.7111747,150.0064012
2579,MARULAN SOUTH,NSW,-34.765,150.0344444
2579,PENROSE,NSW,-34.6816667,150.2177778
2579,TALLONG,NSW,-34.7192248,150.0863205
2579,WINGELLO,NSW,-34.6931792,150.1568416
2580,BANNABY,NSW,-34.4415205,149.995079
2580,BANNISTER,NSW,-34.5983333,149.4927778
2580,BAW BAW,NSW,-34.7316667,149.6344444
2580,BOXERS CREEK,NSW,-34.7663889,149.8394444
2580,BRISBANE GROVE,NSW,-34.7983333,149.7011111
2580,BUNGONIA,NSW,-34.8564964,149.9445702
2580,CARRICK,NSW,-34.6983333,149.8844444
2580,CHATSBURY,NSW,-34.5483333,149.8177778
2580,CURRAWANG,NSW,-34.965,149.5177778
2580,CURRAWEELA,NSW,-34.2755142,149.7858821
2580,GOLSPIE,NSW,-34.2983333,149.6677778
2580,GOULBURN,NSW,-34.7523871,149.7198009
2580,GOULBURN DC,NSW,,
2580,GOULBURN NORTH,NSW,-34.7483333,149.7344444
2580,GREENWICH PARK,NSW,-34.5893468,149.9274234
2580,GUNDARY,NSW,-34.8316667,149.7511111
2580,JERRONG,NSW,-34.1316667,149.8427778
2580,KINGSDALE,NSW,-34.6983333,149.7011111
2580,KOMUNGLA,NSW,-34.865,149.6511111
2580,LAKE BATHURST,NSW,-35.0139757,149.6483666
2580,LEIGHWOOD,NSW,-34.1983333,149.6261111
2580,LOWER BORO,NSW,-35.1369444,149.7672222
2580,MAYFIELD,NSW,-35.2318,149.7818
2580,MCALISTER,NSW,-34.4483333,149.5677778
2580,MIDDLE ARM,NSW,-34.5976,149.7277
2580,MOUNT FAIRY,NSW,-35.1652,149.5846
2580,MOUNT RAE,NSW,-34.4483333,149.7177778
2580,MUMMEL,NSW,-34.6818,149.5846
2580,MYRTLEVILLE,NSW,-34.4818,149.8179
2580,PALING YARDS,NSW,-34.1652,149.7429
2580,PARKESBOURNE,NSW,-34.7485,149.5346
2580,POMEROY,NSW,-34.6568,149.5012
2580,QUIALIGO,NSW,-34.9455,149.7646
2580,RICHLANDS,NSW,-34.3152,149.8012
2580,ROSLYN,NSW,-34.5002969,149.6062167
2580,RUN-O-WATERS,NSW,-34.7705,149.6651
2580,SIX MILE FLAT,NSW,-37.1947983,146.4006723
2580,SPRING VALLEY,NSW,-34.915,149.5511111
2580,STONEQUARRY,NSW,-34.3816667,149.7927778
2580,TARAGO,NSW,-35.0723303,149.6502698
2580,TARALGA,NSW,-34.3993392,149.8202383
2580,TARLO,NSW,-34.6058733,149.8038207
2580,TIRRANNAVILLE,NSW,-34.8188194,149.6829847
2580,TOWRANG,NSW,-34.6939327,149.8511183
2580,WAYO,NSW,-34.6013,149.6185
2580,WIABOROUGH,NSW,,
2580,WIARBOROUGH,NSW,-34.2068,149.9096
2580,WINDELLAMA,NSW,-35.0241548,149.8731754
2580,WOMBEYAN CAVES,NSW,-34.3084619,149.9688296
2580,WOODHOUSELEE,NSW,-34.5662529,149.6304685
2580,WOWAGIN,NSW,-34.415,149.7011111
2580,YALBRAITH,NSW,-34.290502,149.7490208
2580,YARRA,NSW,-34.8152,149.6346
2581,BELLMOUNT FOREST,NSW,-34.9237031,149.2396165
2581,BEVENDALE,NSW,-34.5329356,149.1157119
2581,BIALA,NSW,-34.5944444,149.2625
2581,BLAKNEY CREEK,NSW,-34.6491107,149.0378847
2581,BREADALBANE,NSW,-34.7927533,149.4891447
2581,BROADWAY,NSW,-34.7063889,149.0805556
2581,COLLECTOR,NSW,-34.9133385,149.4322749
2581,CULLERIN,NSW,-34.7767111,149.3553066
2581,DALTON,NSW,-34.7222297,149.1813478
2581,GUNNING,NSW,-34.7831232,149.2659887
2581,GURRUNDAH,NSW,-34.6608333,149.4066667
2581,LADE VALE,NSW,-34.8461111,149.1519444
2581,LAKE GEORGE,NSW,-35.1044449,149.3719372
2581,LERIDA,NSW,-34.8733333,149.3677778
2581,MERRILL,NSW,-34.6818,149.2635
2581,OOLONG,NSW,-34.7733333,149.1677778
2581,TALLAGANDA,NSW,-35.4376402,149.5701328
2581,WOLLOGORANG,NSW,-34.8818,149.5179
2582,BANGO,NSW,-34.7541667,148.9638889
2582,BERREMANGRA,NSW,-34.7983333,148.4677778
2582,BOAMBOLO,NSW,-34.97,148.9019444
2582,BOOKHAM,NSW,-34.8143423,148.6408169
2582,BOWNING,NSW,-34.7706252,148.8203589
2582,BURRINJUCK,NSW,-34.9975408,148.5951292
2582,CAVAN,NSW,-35.0130556,148.8269444
2582,DOG TRAP CROSSING,NSW,-35.0995442,148.9383165
2582,GOOD HOPE,NSW,-34.8863834,148.8311134
2582,GOONDAH,NSW,-34.7316667,148.7344444
2582,JEIR,NSW,-35.0530511,148.98
2582,JERRAWA,NSW,-34.7859429,149.0877183
2582,KANGIARA,NSW,-34.5985,148.7512
2582,LAVERSTOCK,NSW,-34.6419444,148.8686111
2582,MANTON,NSW,-34.8477,149.021
2582,MARCHMONT,NSW,-34.8966,148.9437
2582,MULLION,NSW,-35.1355,148.886
2582,MURRUMBATEMAN,NSW,-34.9684976,149.0280817
2582,NANANGROE,NSW,-34.965,148.4844444
2582,NANIMA,NSW,-35.0080418,149.1277933
2582,NARRANGULLEN,NSW,-35.013,148.7382
2582,TANGMANGAROO,NSW,-34.6483333,148.7844444
2582,WEE JASPER,NSW,-35.1105708,148.6759186
2582,WOOLGARLO,NSW,-34.89,148.7344444
2582,YASS,NSW,-34.8418629,148.9110055
2582,YASS RIVER,NSW,-34.9146,149.119
2583,BIGGA,NSW,-34.084326,149.1506588
2583,BINDA,NSW,-34.3294985,149.3659183
2583,BLANKET FLAT,NSW,-34.1316667,149.2011111
2583,BROOKLANDS,NSW,-34.4566646,149.4594403
2583,COTTAWALLA,NSW,-34.4816726,149.5261111
2583,CROOKED CORNER,NSW,-34.2316684,149.3011171
2583,CROOKWELL,NSW,-34.4576958,149.4696713
2583,FULLERTON,NSW,-34.215,149.5511111
2583,GLENERIN,NSW,-34.4983333,149.3761111
2583,GRABBEN GULLEN,NSW,-34.5405303,149.3932415
2583,GREENMANTLE,NSW,-33.9316667,149.1011111
2583,HADLEY,NSW,-34.1483333,149.5677778
2583,JUNCTION POINT,NSW,-34.1316667,149.3427778
2583,KEMPTON,NSW,-34.2816667,149.5511111
2583,KIALLA,NSW,-34.54,149.4594444
2583,LAGGAN,NSW,-34.4031599,149.531987
2583,LIMERICK,NSW,-34.1983333,149.4677778
2583,LOST RIVER,NSW,-34.4333333,149.3180556
2583,MULGOWRIE,NSW,-34.2316667,149.1761111
2583,NARRAWA,NSW,-34.4152,149.0846
2583,PEELWOOD,NSW,-34.1141718,149.4283077
2583,PEJAR,NSW,-34.5318,149.5392
2583,RUGBY,NSW,-34.3918552,148.9923331
2583,THALABA,NSW,-34.2816667,149.5261111
2583,THIRD CREEK,NSW,-34.515,149.5177778
2583,TUENA,NSW,-34.0174647,149.3291196
2583,WHEEO,NSW,-34.5152,149.2846
2584,BINALONG,NSW,-34.6716667,148.6580556
2584,ILLALONG CREEK,NSW,-34.715,148.6677778
2585,GALONG,NSW,-34.6019121,148.5577921
2586,BOOROWA,NSW,-34.4385643,148.7188286
2586,FROGMORE,NSW,-34.2635643,148.8382219
2586,GOBA CREEK,NSW,,
2586,GODFREYS CREEK,NSW,-34.1483333,148.7011111
2586,KENYU,NSW,-34.3628244,148.7195824
2586,MURRINGO,NSW,-34.3042534,148.5196169
2586,REIDS FLAT,NSW,-34.1308958,149.0086272
2586,RYE PARK,NSW,-34.5179697,148.907277
2586,TAYLORS FLAT,NSW,-34.2735,149.0179
2587,AURVILLE,NSW,-34.545677,148.3646237
2587,BEGGAN BEGGAN,NSW,-34.6949463,148.2367189
2587,CUNNINGAR,NSW,-34.5608769,148.4161737
2587,DEMONDRILLE,NSW,-34.5328022,148.3196817
2587,GARANGULA,NSW,-34.6804404,148.2900234
2587,HARDEN,NSW,-34.5540005,148.3690426
2587,KINGSVALE,NSW,-34.4429421,148.3194721
2587,MCMAHONS REEF,NSW,-34.6675255,148.4292581
2587,MURRUMBURRAH,NSW,-34.5474637,148.319807
2587,NUBBA,NSW,-34.5329,148.2352
2587,PRUNEVALE,NSW,-34.3983333,148.3344444
2587,WOMBAT,NSW,-34.4237223,148.2424177
2588,CULLINGA,NSW,-34.598913,148.1673378
2588,WALLENDBEEN,NSW,-34.5249629,148.1590241
2590,BETHUNGRA,NSW,-34.7618007,147.8565234
2590,COOTAMUNDRA,NSW,-34.6387134,148.0240621
2590,ILLABO,NSW,-34.8147025,147.7393541
2594,ASHVILLE,NSW,-35.5189727,139.3786323
2594,BARWANG,NSW,-34.431,148.4896
2594,BERTHONG,NSW,-34.34,148.0344444
2594,BRIBBAREE,NSW,-34.1187833,147.8796921
2594,BULLA CREEK,NSW,-34.115,148.2511111
2594,BURRANGONG,NSW,-34.2816655,148.267771
2594,KIKIAMAH,NSW,-34.0958333,148.1263889
2594,MAIMURU,NSW,-34.2152,148.2179
2594,MEMAGONG,NSW,-34.2568,148.0429
2594,MILVALE,NSW,-34.3152,147.9179
2594,MONTEAGLE,NSW,-34.1896005,148.3440115
2594,THUDDUNGRA,NSW,-34.1455344,148.1116504
2594,TUBBUL,NSW,-34.2652,148.0012
2594,WEEDALLION,NSW,-34.1985,147.9512
2594,YANNAWAH,NSW,-34.3983333,148.0011111
2594,YOUNG,NSW,-34.3103512,148.2971801
2611,BIMBERI,NSW,-35.5547158,148.7055596
2611,BRINDABELLA,NSW,-35.3859308,148.7446383
2611,COOLEMAN,NSW,-35.614997,148.6677855
2611,URIARRA,NSW,-35.2475847,148.8201599
